OrderID,CustomerID,OrderDate,ProductID,Quantity,Discount,PaymentMethod,Status,OrderYear,OrderMonth,OrderMonthName
546148,100277,2025-09-05,2002,3.0,0.05,Gateway,Completed,2025.0,9.0,September
546149,101802,2025-06-19,2016,1.0,0.05,CardToCard,Completed,2025.0,6.0,June
546150,101505,2024-09-07,2014,1.0,0.2,Gateway,Completed,2024.0,9.0,September
546151,106016,2025-01-30,2013,1.0,0.0,CardToCard,Completed,2025.0,1.0,January
546152,101167,2024-10-14,2011,1.0,0.0,Gateway,Completed,2024.0,10.0,October
546153,109997,2024-01-11,2013,5.0,0.1,Cash,Completed,2024.0,1.0,January
546154,107173,2025-04-30,2012,5.0,0.15,Gateway,Completed,2025.0,4.0,April
546155,101889,2026-06-18,2003,1.0,0.1,CardToCard,Completed,2026.0,6.0,June
546156,104935,2025-03-19,2008,1.0,0.1,Wallet,Completed,2025.0,3.0,March
546157,109305,2024-11-17,2011,2.0,0.1,Gateway,Completed,2024.0,11.0,November
546158,103887,2025-03-03,2017,4.0,0.2,CardToCard,Completed,2025.0,3.0,March
546159,101245,2025-09-10,2017,1.0,0.1,Gateway,Completed,2025.0,9.0,September
546160,101663,2024-03-26,2008,2.0,0.15,Gateway,Completed,2024.0,3.0,March
546161,109995,2025-01-21,2010,2.0,0.3,Wallet,Completed,2025.0,1.0,January
546162,103939,2024-05-30,2014,3.0,0.15,Gateway,Completed,2024.0,5.0,May
546163,103377,2025-07-13,2016,2.0,0.0,Gateway,Completed,2025.0,7.0,July
546164,108044,2026-05-01,2010,2.0,0.15,Cash,Completed,2026.0,5.0,May
546165,102018,2024-07-20,2002,1.0,0.2,Gateway,Cancelled,2024.0,7.0,July
546166,109206,2024-12-03,2006,1.0,0.1,Wallet,Completed,2024.0,12.0,December
546167,109638,2024-08-22,2020,1.0,0.1,CardToCard,Completed,2024.0,8.0,August
546168,103892,2024-11-30,2013,1.0,0.15,Gateway,Completed,2024.0,11.0,November
546169,104034,2025-01-31,2013,1.0,0.05,Gateway,Completed,2025.0,1.0,January
546170,107139,2025-11-03,2001,2.0,0.2,Wallet,Completed,2025.0,11.0,November
546171,105414,2025-04-30,2003,4.0,0.05,Gateway,Completed,2025.0,4.0,April
546172,108464,2025-03-08,2013,1.0,0.1,CardToCard,Completed,2025.0,3.0,March
546173,103428,2024-01-27,2011,5.0,0.05,Gateway,Completed,2024.0,1.0,January
546174,103944,2024-02-06,2014,2.0,0.0,CardToCard,Completed,2024.0,2.0,February
546175,106820,2026-01-13,2001,1.0,0.15,Gateway,Completed,2026.0,1.0,January
546176,102868,2025-12-17,2009,2.0,0.3,Gateway,Completed,2025.0,12.0,December
546177,109304,2024-04-30,2014,2.0,0.05,Gateway,Completed,2024.0,4.0,April
546178,103691,2026-01-30,2007,4.0,0.0,Gateway,Returned,2026.0,1.0,January
546179,106647,2026-06-04,2017,1.0,0.1,CardToCard,Completed,2026.0,6.0,June
546180,104171,2025-09-10,2001,1.0,0.05,Gateway,Completed,2025.0,9.0,September
546181,107528,2025-02-05,2015,2.0,0.0,Wallet,Completed,2025.0,2.0,February
546182,107232,2024-07-10,2017,3.0,0.0,Gateway,Completed,2024.0,7.0,July
546183,108383,2026-02-08,2001,2.0,0.2,Cash,Completed,2026.0,2.0,February
546184,102802,2024-11-02,2010,2.0,0.1,Wallet,Completed,2024.0,11.0,November
546185,101796,2024-07-26,2006,1.0,0.15,Cash,Completed,2024.0,7.0,July
546186,101479,2025-05-12,2006,2.0,0.05,Gateway,Completed,2025.0,5.0,May
546187,107840,2026-03-03,2004,2.0,0.1,Gateway,Completed,2026.0,3.0,March
546188,105676,2026-01-22,2005,2.0,0.15,CardToCard,Cancelled,2026.0,1.0,January
546189,104222,2025-11-30,2001,1.0,0.15,Gateway,Cancelled,2025.0,11.0,November
546190,100203,2024-09-24,2001,2.0,0.05,Gateway,Completed,2024.0,9.0,September
546191,100951,2025-10-22,2008,4.0,0.1,Cash,Completed,2025.0,10.0,October
546192,104842,2026-02-21,2014,1.0,0.15,CardToCard,Completed,2026.0,2.0,February
546193,100393,2025-12-25,2005,2.0,0.1,Gateway,Completed,2025.0,12.0,December
546194,107059,2025-06-12,2012,3.0,0.1,Gateway,Completed,2025.0,6.0,June
546195,108562,2025-05-04,2007,5.0,0.0,CardToCard,Completed,2025.0,5.0,May
546196,102629,2025-12-30,2010,1.0,0.15,Gateway,Completed,2025.0,12.0,December
546197,106923,2025-03-28,2013,2.0,0.0,Cash,Completed,2025.0,3.0,March
546198,100157,2024-07-31,2006,2.0,0.05,Gateway,Completed,2024.0,7.0,July
546199,107578,2025-01-25,2005,2.0,0.05,CardToCard,Completed,2025.0,1.0,January
546200,108859,2026-01-03,2017,1.0,0.0,Gateway,Completed,2026.0,1.0,January
546201,106341,2024-01-17,2008,2.0,0.1,Cash,Completed,2024.0,1.0,January
546202,103653,2024-12-24,2013,1.0,0.15,Gateway,Completed,2024.0,12.0,December
546203,100278,2026-01-11,2008,2.0,0.15,Wallet,Cancelled,2026.0,1.0,January
546204,103336,2025-04-13,2006,1.0,0.05,Wallet,Completed,2025.0,4.0,April
546205,102394,2024-12-06,2003,1.0,0.0,Cash,Completed,2024.0,12.0,December
546206,107044,2025-09-07,2010,4.0,0.15,Wallet,Completed,2025.0,9.0,September
546207,108095,2025-06-14,2013,4.0,0.0,CardToCard,Completed,2025.0,6.0,June
546208,101702,2025-05-01,2014,1.0,0.3,Cash,Completed,2025.0,5.0,May
546209,104394,2024-07-19,2004,5.0,0.15,Gateway,Completed,2024.0,7.0,July
546210,106905,2026-03-22,2008,1.0,0.2,Gateway,Cancelled,2026.0,3.0,March
546211,106368,2024-03-13,2013,2.0,0.05,CardToCard,Completed,2024.0,3.0,March
546212,106124,2025-08-20,2010,2.0,0.0,Gateway,Completed,2025.0,8.0,August
546213,103091,2025-08-01,2019,2.0,0.15,CardToCard,Completed,2025.0,8.0,August
546214,102134,2024-04-22,2013,4.0,0.1,Gateway,Completed,2024.0,4.0,April
546215,107288,2024-03-27,2001,1.0,0.15,Gateway,Cancelled,2024.0,3.0,March
546216,103644,2024-10-22,2013,2.0,0.05,Wallet,Completed,2024.0,10.0,October
546217,105645,2024-03-10,2008,2.0,0.15,CardToCard,Completed,2024.0,3.0,March
546218,109090,2026-05-02,2014,4.0,0.0,Cash,Completed,2026.0,5.0,May
546219,100178,2026-01-12,2001,1.0,0.15,CardToCard,Completed,2026.0,1.0,January
546220,107064,2026-04-26,2014,2.0,0.1,CardToCard,Completed,2026.0,4.0,April
546221,106446,2026-06-20,2004,1.0,0.0,Gateway,Completed,2026.0,6.0,June
546222,108317,2024-07-09,2002,2.0,0.1,CardToCard,Completed,2024.0,7.0,July
546223,107337,2025-10-27,2003,1.0,0.15,Gateway,Completed,2025.0,10.0,October
546224,104232,2025-01-29,2020,2.0,0.0,CardToCard,Completed,2025.0,1.0,January
546225,105054,2024-02-07,2008,1.0,0.0,Gateway,Cancelled,2024.0,2.0,February
546226,106335,2025-03-20,2010,3.0,0.3,Wallet,Completed,2025.0,3.0,March
546227,100115,2024-03-12,2008,2.0,0.05,CardToCard,Completed,2024.0,3.0,March
546228,103094,2026-06-13,2004,1.0,0.0,Wallet,Cancelled,2026.0,6.0,June
546229,106669,2025-12-20,2016,1.0,0.0,Wallet,Completed,2025.0,12.0,December
546230,104363,2025-12-14,2015,3.0,0.05,CardToCard,Completed,2025.0,12.0,December
546231,109379,2024-03-08,2003,4.0,0.0,Gateway,Completed,2024.0,3.0,March
546232,109763,2024-01-07,2009,2.0,0.15,Gateway,Completed,2024.0,1.0,January
546233,100947,2024-08-19,2003,5.0,0.0,Gateway,Completed,2024.0,8.0,August
546234,106498,2025-12-19,2004,1.0,0.0,CardToCard,Completed,2025.0,12.0,December
546235,102337,2025-05-16,2004,1.0,0.0,Cash,Completed,2025.0,5.0,May
546236,102256,2025-07-17,2006,3.0,0.05,Gateway,Completed,2025.0,7.0,July
546237,104593,2024-04-21,2017,2.0,0.05,Cash,Completed,2024.0,4.0,April
546238,106933,2025-02-02,2008,1.0,0.05,CardToCard,Completed,2025.0,2.0,February
546239,106853,2025-02-05,2004,1.0,0.1,Gateway,Completed,2025.0,2.0,February
546240,109942,2026-06-04,2017,1.0,0.15,Cash,Returned,2026.0,6.0,June
546241,105085,2025-10-31,2007,1.0,0.15,CardToCard,Completed,2025.0,10.0,October
546242,106948,2024-04-26,2002,3.0,0.1,Gateway,Completed,2024.0,4.0,April
546243,100555,2025-01-31,2010,1.0,0.0,Wallet,Cancelled,2025.0,1.0,January
546244,106189,2025-10-28,2011,2.0,0.0,Gateway,Completed,2025.0,10.0,October
546245,107898,2025-11-09,2008,1.0,0.0,Gateway,Completed,2025.0,11.0,November
546246,106233,2025-01-28,2008,5.0,0.3,Gateway,Completed,2025.0,1.0,January
546247,104049,2025-12-12,2013,4.0,0.1,Gateway,Completed,2025.0,12.0,December
546248,107306,2025-02-14,2011,1.0,0.1,CardToCard,Completed,2025.0,2.0,February
546249,109317,2024-01-29,2009,3.0,0.0,Gateway,Completed,2024.0,1.0,January
546250,109748,2025-12-02,2005,2.0,0.05,Gateway,Completed,2025.0,12.0,December
546251,109037,2026-06-23,2020,3.0,0.1,Gateway,Completed,2026.0,6.0,June
546252,100012,2024-08-28,2011,2.0,0.1,Gateway,Completed,2024.0,8.0,August
546253,101666,2025-07-29,2019,1.0,0.3,CardToCard,Completed,2025.0,7.0,July
546254,101520,2024-12-16,2008,1.0,0.05,Cash,Completed,2024.0,12.0,December
546255,109551,2024-12-16,2003,1.0,0.0,Gateway,Completed,2024.0,12.0,December
546256,106847,2026-03-18,2003,1.0,0.05,Gateway,Completed,2026.0,3.0,March
546257,102231,2026-05-11,2013,3.0,0.0,CardToCard,Completed,2026.0,5.0,May
546258,100569,2024-04-04,2004,1.0,0.2,Gateway,Completed,2024.0,4.0,April
546259,106545,2025-09-20,2005,2.0,0.05,CardToCard,Completed,2025.0,9.0,September
546260,107937,2024-06-04,2009,2.0,0.0,Gateway,Completed,2024.0,6.0,June
546261,109264,2025-04-03,2007,3.0,0.0,Wallet,Completed,2025.0,4.0,April
546262,102631,2025-11-22,2008,3.0,0.0,Gateway,Completed,2025.0,11.0,November
546263,108842,2024-07-12,2003,3.0,0.05,Gateway,Completed,2024.0,7.0,July
546264,107743,2024-10-07,2005,4.0,0.05,CardToCard,Completed,2024.0,10.0,October
546265,104553,2026-04-21,2006,4.0,0.1,Gateway,Completed,2026.0,4.0,April
546266,108734,2024-12-27,2007,1.0,0.0,CardToCard,Completed,2024.0,12.0,December
546267,103787,2024-03-07,2004,3.0,0.05,Gateway,Completed,2024.0,3.0,March
546268,102070,2024-12-25,2007,2.0,0.05,Gateway,Completed,2024.0,12.0,December
546269,100881,2025-01-25,2011,1.0,0.15,Cash,Completed,2025.0,1.0,January
546270,109133,2025-11-03,2005,1.0,0.2,Gateway,Completed,2025.0,11.0,November
546271,101674,2024-10-27,2011,1.0,0.2,Cash,Completed,2024.0,10.0,October
546272,101113,2024-04-19,2003,3.0,0.05,CardToCard,Completed,2024.0,4.0,April
546273,105771,2025-11-03,2016,1.0,0.1,Wallet,Returned,2025.0,11.0,November
546274,102633,2024-11-20,2002,1.0,0.0,Wallet,Completed,2024.0,11.0,November
546275,107476,2024-01-28,2008,3.0,0.15,Gateway,Completed,2024.0,1.0,January
546276,102892,2025-12-20,2008,4.0,0.05,Cash,Completed,2025.0,12.0,December
546277,109696,2026-05-19,2017,4.0,0.15,Cash,Cancelled,2026.0,5.0,May
546278,103612,2026-05-14,2017,2.0,0.0,CardToCard,Completed,2026.0,5.0,May
546279,103337,2025-06-20,2004,2.0,0.1,Wallet,Completed,2025.0,6.0,June
546280,107112,2024-08-16,2002,3.0,0.1,Gateway,Completed,2024.0,8.0,August
546281,102017,2026-01-19,2017,1.0,0.1,Gateway,Completed,2026.0,1.0,January
546282,101872,2024-06-02,2017,2.0,0.0,Gateway,Completed,2024.0,6.0,June
546283,102618,2025-10-09,2019,2.0,0.15,Cash,Completed,2025.0,10.0,October
546284,104376,2026-01-23,2008,4.0,0.1,CardToCard,Completed,2026.0,1.0,January
546285,102638,2026-03-30,2013,2.0,0.05,Cash,Completed,2026.0,3.0,March
546286,108744,2025-05-06,2017,5.0,0.0,Gateway,Completed,2025.0,5.0,May
546287,108520,2026-05-07,2017,3.0,0.1,Gateway,Completed,2026.0,5.0,May
546288,100362,2024-02-01,2004,1.0,0.0,CardToCard,Completed,2024.0,2.0,February
546289,104858,2024-02-03,2010,3.0,0.0,CardToCard,Completed,2024.0,2.0,February
546290,105700,2025-10-19,2016,1.0,0.0,Gateway,Completed,2025.0,10.0,October
546291,105841,2026-06-28,2001,3.0,0.0,Gateway,Completed,2026.0,6.0,June
546292,106138,2024-05-07,2018,3.0,0.05,Wallet,Completed,2024.0,5.0,May
546293,100850,2024-11-19,2016,1.0,0.05,CardToCard,Completed,2024.0,11.0,November
546294,102822,2026-06-13,2007,4.0,0.05,CardToCard,Completed,2026.0,6.0,June
546295,105017,2026-01-23,2005,3.0,0.3,CardToCard,Completed,2026.0,1.0,January
546296,107969,2024-12-21,2006,3.0,0.1,Wallet,Completed,2024.0,12.0,December
546297,103826,2026-02-12,2008,2.0,0.0,Wallet,Completed,2026.0,2.0,February
546298,109436,2025-01-24,2013,2.0,0.2,CardToCard,Completed,2025.0,1.0,January
546299,107586,2024-10-20,2017,2.0,0.0,Gateway,Completed,2024.0,10.0,October
546300,103454,2025-05-22,2017,1.0,0.3,Gateway,Completed,2025.0,5.0,May
546301,107695,2024-08-28,2018,1.0,0.05,Wallet,Completed,2024.0,8.0,August
546302,108419,2025-07-21,2020,3.0,0.15,Gateway,Completed,2025.0,7.0,July
546303,100527,2024-09-08,2018,1.0,0.15,Wallet,Completed,2024.0,9.0,September
546304,102427,2025-03-14,2002,3.0,0.0,Gateway,Completed,2025.0,3.0,March
546305,108733,2025-10-29,2010,1.0,0.05,Gateway,Completed,2025.0,10.0,October
546306,102377,2026-01-15,2017,3.0,0.15,Wallet,Completed,2026.0,1.0,January
546307,100677,2024-02-04,2011,2.0,0.0,Gateway,Completed,2024.0,2.0,February
546308,105549,2025-09-19,2003,1.0,0.1,Gateway,Completed,2025.0,9.0,September
546309,109547,2026-02-09,2004,1.0,0.0,CardToCard,Completed,2026.0,2.0,February
546310,105316,2025-09-28,2009,1.0,0.05,Gateway,Completed,2025.0,9.0,September
546311,100374,2024-07-18,2007,2.0,0.1,Cash,Completed,2024.0,7.0,July
546312,109095,2025-10-07,2001,1.0,0.1,Wallet,Completed,2025.0,10.0,October
546313,103717,2025-11-26,2008,1.0,0.05,CardToCard,Cancelled,2025.0,11.0,November
546314,104514,2024-06-04,2008,2.0,0.0,Gateway,Completed,2024.0,6.0,June
546315,104119,2026-03-10,2013,1.0,0.05,Wallet,Completed,2026.0,3.0,March
546316,105661,2024-08-23,2017,2.0,0.05,Gateway,Completed,2024.0,8.0,August
546317,106979,2026-04-24,2003,2.0,0.1,Gateway,Completed,2026.0,4.0,April
546318,103449,2025-03-07,2014,4.0,0.05,,Completed,2025.0,3.0,March
546319,101737,2024-04-21,2017,1.0,0.05,Gateway,Completed,2024.0,4.0,April
546320,102205,2025-09-03,2004,2.0,0.05,Gateway,Completed,2025.0,9.0,September
546321,109825,2025-05-05,2008,1.0,0.1,Cash,Completed,2025.0,5.0,May
546322,107081,2025-10-21,2007,1.0,0.05,Cash,Completed,2025.0,10.0,October
546323,100875,2024-09-15,2006,3.0,0.05,Gateway,Completed,2024.0,9.0,September
546324,100626,2024-02-19,2017,2.0,0.2,CardToCard,Completed,2024.0,2.0,February
546325,101750,2024-05-28,2002,2.0,0.05,Gateway,Completed,2024.0,5.0,May
546326,108618,2025-02-16,2004,1.0,0.15,Gateway,Completed,2025.0,2.0,February
546327,102407,2024-02-09,2008,1.0,0.0,Cash,Completed,2024.0,2.0,February
546328,109151,2025-07-23,2018,1.0,0.0,Wallet,Completed,2025.0,7.0,July
546329,104690,2025-03-12,2003,1.0,0.3,Gateway,Completed,2025.0,3.0,March
546330,105281,2024-06-30,2005,3.0,0.1,Cash,Completed,2024.0,6.0,June
546331,100830,2025-11-21,2013,1.0,0.0,Gateway,Completed,2025.0,11.0,November
546332,100767,2025-07-19,2013,4.0,0.0,Gateway,Completed,2025.0,7.0,July
546333,101501,2025-04-19,2016,1.0,0.05,Gateway,Completed,2025.0,4.0,April
546334,103350,2025-09-16,2005,2.0,0.05,Gateway,Completed,2025.0,9.0,September
546335,109944,2025-05-27,2013,1.0,0.1,CardToCard,Completed,2025.0,5.0,May
546336,100596,2024-01-09,2008,5.0,0.0,Wallet,Completed,2024.0,1.0,January
546337,108683,2025-04-17,2020,3.0,0.1,Gateway,Completed,2025.0,4.0,April
546338,102318,2024-08-05,2014,4.0,0.15,Wallet,Completed,2024.0,8.0,August
546339,100298,2025-10-26,2005,1.0,0.15,Gateway,Completed,2025.0,10.0,October
546340,106510,2025-07-29,2012,3.0,0.15,Gateway,Completed,2025.0,7.0,July
546341,109884,2025-05-27,2018,2.0,0.2,Wallet,Completed,2025.0,5.0,May
546342,100272,2025-04-06,2018,2.0,0.1,Wallet,Completed,2025.0,4.0,April
546343,107110,2024-08-10,2017,3.0,0.0,Gateway,Completed,2024.0,8.0,August
546344,102518,2025-07-19,2003,2.0,0.1,CardToCard,Completed,2025.0,7.0,July
546345,107110,2025-11-17,2008,1.0,0.05,Gateway,Completed,2025.0,11.0,November
546346,106054,2024-12-05,2005,1.0,0.05,Wallet,Completed,2024.0,12.0,December
546347,107435,2024-10-30,2001,1.0,0.0,CardToCard,Completed,2024.0,10.0,October
546348,108225,2026-04-13,2012,3.0,0.0,Gateway,Completed,2026.0,4.0,April
546349,101029,2025-11-23,2015,1.0,0.0,Gateway,Completed,2025.0,11.0,November
546350,106912,2024-02-24,2008,3.0,0.05,Gateway,Completed,2024.0,2.0,February
546351,106183,2024-08-27,2017,1.0,0.3,Gateway,Completed,2024.0,8.0,August
546352,106119,2026-01-06,2010,3.0,0.05,Gateway,Completed,2026.0,1.0,January
546353,108004,2025-10-13,2015,5.0,0.15,Wallet,Completed,2025.0,10.0,October
546354,101749,2024-06-16,2001,5.0,0.0,CardToCard,Completed,2024.0,6.0,June
546355,107649,2025-02-26,2008,1.0,0.15,Gateway,Completed,2025.0,2.0,February
546356,107811,2024-06-10,2005,1.0,0.0,Gateway,Completed,2024.0,6.0,June
546357,108147,2025-05-24,2008,2.0,0.0,Wallet,Returned,2025.0,5.0,May
546358,102719,2024-03-17,2015,1.0,0.05,Gateway,Completed,2024.0,3.0,March
546359,106433,2024-08-15,2004,2.0,0.05,Gateway,Completed,2024.0,8.0,August
546360,107549,2024-03-13,2015,5.0,0.05,CardToCard,Completed,2024.0,3.0,March
546361,102523,2026-03-26,2017,1.0,0.0,CardToCard,Completed,2026.0,3.0,March
546362,103624,2024-06-04,2005,1.0,0.0,CardToCard,Completed,2024.0,6.0,June
546363,101323,2025-03-26,2008,1.0,0.0,Wallet,Completed,2025.0,3.0,March
546364,104447,2024-06-04,2008,2.0,0.05,Cash,Completed,2024.0,6.0,June
546365,103764,2024-04-20,2003,1.0,0.0,Gateway,Completed,2024.0,4.0,April
546366,108952,2024-01-04,2017,2.0,0.1,Gateway,Completed,2024.0,1.0,January
546367,100884,2024-03-11,2013,1.0,0.3,CardToCard,Completed,2024.0,3.0,March
546368,101673,2025-04-02,2013,2.0,0.2,Gateway,Completed,2025.0,4.0,April
546369,108517,2025-03-30,2014,1.0,0.3,Gateway,Completed,2025.0,3.0,March
546370,106071,2024-08-08,2003,4.0,0.0,Gateway,Completed,2024.0,8.0,August
546371,100103,2026-04-07,2014,4.0,0.0,CardToCard,Completed,2026.0,4.0,April
546372,107950,2025-01-15,2004,3.0,0.0,Wallet,Completed,2025.0,1.0,January
546373,104059,2025-11-28,2017,1.0,0.3,CardToCard,Completed,2025.0,11.0,November
546374,102310,2025-03-16,2007,3.0,0.0,Gateway,Completed,2025.0,3.0,March
546375,100400,2024-07-29,2017,2.0,0.2,Gateway,Completed,2024.0,7.0,July
546376,104008,2024-05-17,2013,1.0,0.0,Gateway,Completed,2024.0,5.0,May
546377,102218,2024-05-31,2008,2.0,0.15,Wallet,Completed,2024.0,5.0,May
546378,103072,2025-08-06,2008,3.0,0.05,Wallet,Completed,2025.0,8.0,August
546379,107907,2025-10-09,2011,4.0,0.0,CardToCard,Completed,2025.0,10.0,October
546380,107545,2024-05-24,2001,1.0,0.1,Gateway,Completed,2024.0,5.0,May
546381,105311,2026-06-15,2003,1.0,0.15,CardToCard,Completed,2026.0,6.0,June
546382,106143,2026-03-14,2014,2.0,0.0,CardToCard,Completed,2026.0,3.0,March
546383,102154,2024-07-28,2009,1.0,0.05,Gateway,Completed,2024.0,7.0,July
546384,104823,2024-09-28,2010,1.0,0.3,Gateway,Completed,2024.0,9.0,September
546385,107712,2026-05-25,2008,2.0,0.3,CardToCard,Completed,2026.0,5.0,May
546386,108540,2026-06-27,2020,1.0,0.0,Wallet,Completed,2026.0,6.0,June
546387,103298,2024-12-21,2009,1.0,0.1,CardToCard,Completed,2024.0,12.0,December
546388,103108,2025-12-24,2017,1.0,0.15,CardToCard,Completed,2025.0,12.0,December
546389,100264,2026-03-22,2007,3.0,0.05,Gateway,Completed,2026.0,3.0,March
546390,102079,2026-01-30,2006,1.0,0.0,Gateway,Cancelled,2026.0,1.0,January
546391,105746,2025-08-01,2003,3.0,0.05,Gateway,Completed,2025.0,8.0,August
546392,107844,2024-12-27,2001,1.0,0.0,Wallet,Completed,2024.0,12.0,December
546393,104878,2025-03-12,2011,2.0,0.15,Wallet,Completed,2025.0,3.0,March
546394,103253,2025-09-08,2009,1.0,0.0,Gateway,Completed,2025.0,9.0,September
546395,101663,2024-08-11,2008,3.0,0.0,Cash,Completed,2024.0,8.0,August
546396,104059,2025-09-05,2007,1.0,0.1,Gateway,Completed,2025.0,9.0,September
546397,105901,2025-03-30,2008,2.0,0.2,Gateway,Completed,2025.0,3.0,March
546398,105521,2025-05-17,2013,2.0,0.0,CardToCard,Completed,2025.0,5.0,May
546399,103227,2025-12-23,2005,1.0,0.0,Gateway,Completed,2025.0,12.0,December
546400,109839,2026-04-19,2001,1.0,0.0,CardToCard,Completed,2026.0,4.0,April
546401,101315,2024-09-21,2010,1.0,0.15,CardToCard,Completed,2024.0,9.0,September
546402,103470,2025-10-20,2010,2.0,0.05,Wallet,Completed,2025.0,10.0,October
546403,101747,2025-06-01,2008,1.0,0.1,Wallet,Returned,2025.0,6.0,June
546404,106370,2024-09-08,2010,1.0,0.0,Gateway,Completed,2024.0,9.0,September
546405,100138,2025-07-13,2002,3.0,0.1,Wallet,Cancelled,2025.0,7.0,July
546406,109140,2025-07-19,2011,3.0,0.05,Gateway,Completed,2025.0,7.0,July
546407,106112,2025-12-09,2013,3.0,0.15,Gateway,Completed,2025.0,12.0,December
546408,102773,2024-12-16,2015,1.0,0.1,CardToCard,Completed,2024.0,12.0,December
546409,107891,2025-12-01,2017,1.0,0.0,,Completed,2025.0,12.0,December
546410,107907,2024-07-30,2013,1.0,0.3,Gateway,Completed,2024.0,7.0,July
546411,104312,2025-02-02,2008,1.0,0.1,Gateway,Completed,2025.0,2.0,February
546412,107376,2025-06-19,2006,5.0,0.05,Cash,Completed,2025.0,6.0,June
546413,105914,2025-06-01,2004,1.0,0.0,Gateway,Cancelled,2025.0,6.0,June
546414,107763,2024-02-12,2004,1.0,0.0,Gateway,Completed,2024.0,2.0,February
546415,107455,2024-10-31,2020,2.0,0.15,CardToCard,Completed,2024.0,10.0,October
546416,108131,2024-10-02,2010,1.0,0.1,Wallet,Completed,2024.0,10.0,October
546417,106217,2026-05-21,2017,2.0,0.3,Wallet,Completed,2026.0,5.0,May
546418,104431,2026-05-22,2001,3.0,0.2,CardToCard,Completed,2026.0,5.0,May
546419,102784,2024-11-09,2006,5.0,0.1,Cash,Completed,2024.0,11.0,November
546420,101348,2025-11-10,2005,2.0,0.0,Gateway,Completed,2025.0,11.0,November
546421,101439,2025-04-22,2008,4.0,0.0,Wallet,Completed,2025.0,4.0,April
546422,105176,2024-12-07,2013,3.0,0.05,Gateway,Completed,2024.0,12.0,December
546423,108387,2025-11-06,2015,1.0,0.0,Cash,Completed,2025.0,11.0,November
546424,101801,2026-05-01,2007,2.0,0.0,CardToCard,Completed,2026.0,5.0,May
546425,101690,2024-11-06,2014,1.0,0.1,Gateway,Completed,2024.0,11.0,November
546426,101457,2024-05-25,2001,1.0,0.15,Gateway,Completed,2024.0,5.0,May
546427,107462,2026-04-28,2010,1.0,0.1,Wallet,Completed,2026.0,4.0,April
546428,104781,2025-09-03,2007,2.0,0.05,Cash,Completed,2025.0,9.0,September
546429,100748,2024-07-05,2013,1.0,0.0,CardToCard,Completed,2024.0,7.0,July
546430,102672,2024-01-08,2008,1.0,0.15,CardToCard,Cancelled,2024.0,1.0,January
546431,102164,2025-07-26,2020,1.0,0.1,Gateway,Completed,2025.0,7.0,July
546432,103925,2025-06-22,2014,2.0,0.05,Gateway,Completed,2025.0,6.0,June
546433,109752,2024-07-12,2013,2.0,0.1,Gateway,Completed,2024.0,7.0,July
546434,101934,2025-07-09,2019,1.0,0.05,Cash,Completed,2025.0,7.0,July
546435,105416,2024-05-13,2002,4.0,0.0,Cash,Completed,2024.0,5.0,May
546436,108515,2024-12-15,2008,2.0,0.0,CardToCard,Completed,2024.0,12.0,December
546437,104982,2024-09-26,2013,2.0,0.05,Gateway,Completed,2024.0,9.0,September
546438,107287,2026-01-16,2003,1.0,0.05,CardToCard,Completed,2026.0,1.0,January
546439,103044,2024-09-09,2008,1.0,0.0,CardToCard,Completed,2024.0,9.0,September
546440,106334,2024-08-31,2006,4.0,0.3,Gateway,Completed,2024.0,8.0,August
546441,100776,2025-10-13,2006,4.0,0.3,CardToCard,Completed,2025.0,10.0,October
546442,101019,2024-01-16,2004,3.0,0.0,Gateway,Completed,2024.0,1.0,January
546443,100475,2025-09-13,2017,1.0,0.0,Wallet,Completed,2025.0,9.0,September
546444,103152,2024-02-10,2004,3.0,0.15,Gateway,Completed,2024.0,2.0,February
546445,103410,2024-02-18,2009,4.0,0.3,CardToCard,Completed,2024.0,2.0,February
546446,106304,2025-02-28,2008,2.0,0.15,Gateway,Completed,2025.0,2.0,February
546447,108351,2026-05-08,2011,2.0,0.0,Gateway,Completed,2026.0,5.0,May
546448,102025,2024-05-20,2020,5.0,0.05,CardToCard,Completed,2024.0,5.0,May
546449,105530,2024-09-19,2014,2.0,0.0,Cash,Completed,2024.0,9.0,September
546450,108359,2025-08-11,2008,2.0,0.05,Gateway,Completed,2025.0,8.0,August
546451,106876,2026-02-14,2010,2.0,0.3,Gateway,Completed,2026.0,2.0,February
546452,108754,2025-03-03,2007,1.0,0.0,Gateway,Completed,2025.0,3.0,March
546453,104553,2025-03-05,2020,2.0,0.1,Gateway,Completed,2025.0,3.0,March
546454,105584,2024-09-26,2008,1.0,0.0,Gateway,Completed,2024.0,9.0,September
546455,100985,2024-11-22,2011,1.0,0.0,Gateway,Completed,2024.0,11.0,November
546456,101324,2024-05-02,2002,1.0,0.05,CardToCard,Completed,2024.0,5.0,May
546457,102010,2024-04-14,2006,3.0,0.0,CardToCard,Completed,2024.0,4.0,April
546458,102194,2025-09-27,2017,2.0,0.0,Cash,Completed,2025.0,9.0,September
546459,104527,2025-02-22,2013,2.0,0.0,Cash,Completed,2025.0,2.0,February
546460,100208,2025-11-02,2002,1.0,0.2,Gateway,Completed,2025.0,11.0,November
546461,107254,2025-07-14,2013,5.0,0.05,CardToCard,Completed,2025.0,7.0,July
546462,102855,2024-01-04,2014,1.0,0.0,Gateway,Completed,2024.0,1.0,January
