OrderID,CustomerID,OrderDate,ProductID,Quantity,Discount,PaymentMethod,Status,OrderYear,OrderMonth,OrderMonthName,ProductName,Category,UnitPrice,Sales,DiscountAmount,OrderValue,Age,City,SignupDate,CustomerSegment
545497,108771,2025-01-14,2006,2.0,0.0,Gateway,Completed,2025.0,1.0,January,Webcam,Electronics,48.0,96.0,0.0,96.0,42.0,Kerman,2025-12-14,New
545498,108248,2025-05-25,2006,1.0,0.05,Gateway,Completed,2025.0,5.0,May,Webcam,Electronics,48.0,48.0,2.4000000000000004,45.6,36.0,Tehran,2023-01-18,New
545499,102627,2025-02-13,2008,1.0,0.1,Wallet,Completed,2025.0,2.0,February,Phone Case,Accessories,14.0,14.0,1.4000000000000001,12.6,64.0,Rasht,2025-02-17,Regular
545500,103413,2024-12-22,2013,1.0,0.0,Gateway,Completed,2024.0,12.0,December,Notebook,Stationery,7.0,7.0,0.0,7.0,28.0,Tabriz,2024-01-19,Regular
545501,102062,2025-05-31,2013,3.0,0.15,Gateway,Completed,2025.0,5.0,May,Notebook,Stationery,7.0,21.0,3.15,17.85,44.0,Tehran,2025-10-01,New
545502,103064,2026-03-17,2020,2.0,0.05,Gateway,Completed,2026.0,3.0,March,Gaming Controller,Gaming,68.0,136.0,6.800000000000001,129.2,24.0,Karaj,2023-06-20,Regular
545503,101305,2024-07-07,2013,1.0,0.0,Wallet,Completed,2024.0,7.0,July,Notebook,Stationery,7.0,7.0,0.0,7.0,47.0,Karaj,2024-11-10,Regular
545504,100157,2024-04-27,2006,5.0,0.3,CardToCard,Completed,2024.0,4.0,April,Webcam,Electronics,48.0,240.0,72.0,168.0,24.0,Mashhad,2025-04-22,New
545505,106806,2024-05-16,2006,2.0,0.3,Gateway,Completed,2024.0,5.0,May,Webcam,Electronics,48.0,96.0,28.799999999999997,67.2,43.0,Tabriz,2023-04-22,New
545506,105349,2025-08-27,2007,4.0,0.1,Wallet,Completed,2025.0,8.0,August,Headphones,Electronics,75.0,300.0,30.0,270.0,32.0,Mashhad,2025-05-31,Regular
545507,101390,2026-01-21,2011,1.0,0.05,Wallet,Completed,2026.0,1.0,January,Desk Lamp,Home Office,32.0,32.0,1.6,30.4,61.0,Tehran,2025-08-26,New
545508,104792,2025-10-24,2017,2.0,0.1,Gateway,Completed,2025.0,10.0,October,HDMI Cable,Accessories,11.0,22.0,2.2,19.8,65.0,Tehran,2025-09-15,Regular
545509,107041,2024-12-15,2001,3.0,0.05,Gateway,Completed,2024.0,12.0,December,Wireless Mouse,Electronics,18.0,54.0,2.7,51.3,43.0,Tehran,2025-01-25,VIP
545510,102139,2025-05-03,2020,3.0,0.0,Gateway,Completed,2025.0,5.0,May,Gaming Controller,Gaming,68.0,204.0,0.0,204.0,43.0,Karaj,2024-06-17,Regular
545511,108358,2024-02-10,2013,1.0,0.3,Cash,Completed,2024.0,2.0,February,Notebook,Stationery,7.0,7.0,2.1,4.9,49.0,Tehran,2025-04-06,New
545512,101167,2025-02-05,2015,1.0,0.05,Wallet,Completed,2025.0,2.0,February,Bluetooth Speaker,Electronics,58.0,58.0,2.9000000000000004,55.1,19.0,Tabriz,2023-07-20,New
545513,107707,2025-10-06,2009,2.0,0.2,CardToCard,Completed,2025.0,10.0,October,Smart Watch,Wearables,120.0,240.0,48.0,192.0,58.0,Tehran,2024-07-10,Regular
545514,106480,2025-11-15,2005,2.0,0.0,CardToCard,Completed,2025.0,11.0,November,Laptop Stand,Accessories,28.0,56.0,0.0,56.0,33.0,Ahvaz,2023-01-31,VIP
545515,103956,2025-06-12,2018,3.0,0.0,Wallet,Completed,2025.0,6.0,June,Microphone,Electronics,85.0,255.0,0.0,255.0,63.0,Mashhad,2025-03-31,New
545516,104763,2025-12-19,2008,2.0,0.05,CardToCard,Completed,2025.0,12.0,December,Phone Case,Accessories,14.0,28.0,1.4000000000000001,26.6,22.0,Karaj,2023-09-10,New
545517,108557,2024-10-25,2012,2.0,0.1,Wallet,Completed,2024.0,10.0,October,Office Chair,Home Office,180.0,360.0,36.0,324.0,61.0,Shiraz,2023-09-02,Regular
545518,106907,2024-03-16,2001,1.0,0.1,Wallet,Completed,2024.0,3.0,March,Wireless Mouse,Electronics,18.0,18.0,1.8,16.2,19.0,Tabriz,2025-01-03,Regular
545519,105271,2025-03-22,2005,1.0,0.0,Gateway,Completed,2025.0,3.0,March,Laptop Stand,Accessories,28.0,28.0,0.0,28.0,26.0,Karaj,2023-07-18,VIP
545520,101799,2026-06-21,2005,1.0,0.3,Gateway,Completed,2026.0,6.0,June,Laptop Stand,Accessories,28.0,28.0,8.4,19.6,40.0,Shiraz,2023-11-10,New
545521,105282,2026-02-11,2004,1.0,0.0,CardToCard,Completed,2026.0,2.0,February,Power Bank,Electronics,35.0,35.0,0.0,35.0,52.0,Ahvaz,2025-03-30,VIP
545522,100635,2026-01-27,2007,2.0,0.05,Gateway,Completed,2026.0,1.0,January,Headphones,Electronics,75.0,150.0,7.5,142.5,26.0,Tehran,2023-11-13,New
545523,100143,2025-06-07,2003,2.0,0.1,CardToCard,Completed,2025.0,6.0,June,USB-C Cable,Accessories,9.0,18.0,1.8,16.2,31.0,Mashhad,2025-08-31,Regular
545524,101680,2026-05-03,2017,3.0,0.1,CardToCard,Completed,2026.0,5.0,May,HDMI Cable,Accessories,11.0,33.0,3.3000000000000003,29.7,42.0,Isfahan,2025-01-31,Regular
545525,102886,2025-04-28,2015,1.0,0.0,Cash,Completed,2025.0,4.0,April,Bluetooth Speaker,Electronics,58.0,58.0,0.0,58.0,25.0,Mashhad,2023-09-05,Regular
545526,107050,2025-01-11,2018,2.0,0.1,Wallet,Completed,2025.0,1.0,January,Microphone,Electronics,85.0,170.0,17.0,153.0,42.0,Karaj,2024-08-20,New
545527,102809,2025-07-23,2004,2.0,0.0,Gateway,Cancelled,2025.0,7.0,July,Power Bank,Electronics,35.0,70.0,0.0,70.0,55.0,Rasht,2023-06-16,New
545528,100032,2025-04-23,2017,1.0,0.0,Gateway,Completed,2025.0,4.0,April,HDMI Cable,Accessories,11.0,11.0,0.0,11.0,28.0,Ahvaz,2025-09-05,Regular
545529,105539,2025-08-26,2006,1.0,0.15,Gateway,Completed,2025.0,8.0,August,Webcam,Electronics,48.0,48.0,7.199999999999999,40.8,57.0,Shiraz,2025-02-05,Regular
545530,106565,2024-11-22,2013,3.0,0.15,Cash,Completed,2024.0,11.0,November,Notebook,Stationery,7.0,21.0,3.15,17.85,19.0,Tehran,2024-02-02,Regular
545531,107937,2026-05-28,2002,1.0,0.1,CardToCard,Completed,2026.0,5.0,May,Mechanical Keyboard,Electronics,62.0,62.0,6.2,55.8,27.0,tehran,2025-05-30,New
545532,104209,2026-04-18,2018,1.0,0.1,Gateway,Completed,2026.0,4.0,April,Microphone,Electronics,85.0,85.0,8.5,76.5,28.0,Tehran,2025-11-15,New
545533,106157,2025-11-24,2001,2.0,0.1,CardToCard,Completed,2025.0,11.0,November,Wireless Mouse,Electronics,18.0,36.0,3.6,32.4,22.0,Rasht,2025-09-03,Regular
545534,108945,2024-01-30,2017,1.0,0.0,Gateway,Completed,2024.0,1.0,January,HDMI Cable,Accessories,11.0,11.0,0.0,11.0,18.0,Tehran,2025-01-07,Regular
545535,109855,2024-08-15,2017,2.0,0.05,Gateway,Completed,2024.0,8.0,August,HDMI Cable,Accessories,11.0,22.0,1.1,20.9,49.0,Ahvaz,2024-04-27,New
545536,105427,2026-04-09,2014,2.0,0.05,Gateway,Completed,2026.0,4.0,April,Backpack,Accessories,42.0,84.0,4.2,79.8,57.0,Tehran,2025-06-03,Regular
545537,104359,2025-12-01,2008,1.0,0.15,Wallet,Completed,2025.0,12.0,December,Phone Case,Accessories,14.0,14.0,2.1,11.9,50.0,Tabriz,2025-10-05,VIP
545538,107624,2024-08-06,2004,1.0,0.1,Wallet,Completed,2024.0,8.0,August,Power Bank,Electronics,35.0,35.0,3.5,31.5,24.0,Shiraz,2025-04-08,New
545539,108192,2025-05-09,2004,2.0,0.05,Gateway,Completed,2025.0,5.0,May,Power Bank,Electronics,35.0,70.0,3.5,66.5,33.0,Kerman,2024-06-16,Regular
545540,105625,2024-01-24,2009,1.0,0.0,Cash,Cancelled,2024.0,1.0,January,Smart Watch,Wearables,120.0,120.0,0.0,120.0,27.0,Isfahan,2024-10-14,Regular
545541,109548,2025-12-17,2013,1.0,0.1,CardToCard,Completed,2025.0,12.0,December,Notebook,Stationery,7.0,7.0,0.7000000000000001,6.3,39.0,Tehran,2024-11-18,Regular
545542,105961,2025-03-02,2018,1.0,0.2,Wallet,Completed,2025.0,3.0,March,Microphone,Electronics,85.0,85.0,17.0,68.0,26.0,Tehran,2024-12-18,New
545543,102496,2025-02-27,2003,4.0,0.15,Gateway,Completed,2025.0,2.0,February,USB-C Cable,Accessories,9.0,36.0,5.3999999999999995,30.6,27.0,Karaj,2023-03-20,Regular
545544,102317,2024-04-30,2018,2.0,0.05,Gateway,Completed,2024.0,4.0,April,Microphone,Electronics,85.0,170.0,8.5,161.5,22.0,Ahvaz,2023-12-31,Regular
545545,100928,2024-01-30,2010,5.0,0.0,Cash,Completed,2024.0,1.0,January,Fitness Band,Wearables,55.0,275.0,0.0,275.0,32.0,Qom,2023-03-01,Regular
545546,103631,2026-04-20,2009,1.0,0.1,CardToCard,Cancelled,2026.0,4.0,April,Smart Watch,Wearables,120.0,120.0,12.0,108.0,40.0,Isfahan,2025-03-22,Regular
545547,101523,2025-09-23,2010,2.0,0.05,Gateway,Completed,2025.0,9.0,September,Fitness Band,Wearables,55.0,110.0,5.5,104.5,27.0,,2023-11-02,Regular
545548,108183,2024-08-14,2001,3.0,0.15,CardToCard,Completed,2024.0,8.0,August,Wireless Mouse,Electronics,18.0,54.0,8.1,45.9,53.0,Tehran,2025-02-18,New
545549,101283,2024-01-22,2018,1.0,0.15,CardToCard,Completed,2024.0,1.0,January,Microphone,Electronics,85.0,85.0,12.75,72.25,36.0,Mashhad,2024-06-06,VIP
545550,109824,2025-07-03,2008,1.0,0.0,Wallet,Completed,2025.0,7.0,July,Phone Case,Accessories,14.0,14.0,0.0,14.0,40.0,Rasht,2024-04-17,Regular
545551,109129,2026-01-20,2003,4.0,0.05,Wallet,Completed,2026.0,1.0,January,USB-C Cable,Accessories,9.0,36.0,1.8,34.2,22.0,Rasht,2023-06-08,Regular
545552,103919,2025-02-10,2012,1.0,0.0,Gateway,Completed,2025.0,2.0,February,Office Chair,Home Office,180.0,180.0,0.0,180.0,20.0,Ahvaz,2023-01-17,New
545553,103588,2025-07-29,2005,2.0,0.3,Gateway,Completed,2025.0,7.0,July,Laptop Stand,Accessories,28.0,56.0,16.8,39.2,51.0,Isfahan,2024-10-08,Regular
545554,105162,2026-05-02,2009,2.0,0.0,Gateway,Completed,2026.0,5.0,May,Smart Watch,Wearables,120.0,240.0,0.0,240.0,19.0,Shiraz,2023-07-31,Regular
545555,100116,2025-02-21,2009,4.0,0.3,Gateway,Cancelled,2025.0,2.0,February,Smart Watch,Wearables,120.0,480.0,144.0,336.0,45.0,Rasht,2025-06-15,Regular
545556,102582,2025-12-02,2014,1.0,0.15,Cash,Completed,2025.0,12.0,December,Backpack,Accessories,42.0,42.0,6.3,35.7,40.0,Ahvaz,2024-01-08,Regular
545557,105703,2024-10-26,2007,1.0,0.0,Cash,Completed,2024.0,10.0,October,Headphones,Electronics,75.0,75.0,0.0,75.0,31.0,Tehran,2023-01-22,Regular
545558,102038,2024-01-11,2008,2.0,0.05,CardToCard,Completed,2024.0,1.0,January,Phone Case,Accessories,14.0,28.0,1.4000000000000001,26.6,19.0,Karaj,2025-02-13,Regular
545559,105116,2026-01-06,2007,1.0,0.05,Gateway,Completed,2026.0,1.0,January,Headphones,Electronics,75.0,75.0,3.75,71.25,30.0,Isfahan,2025-08-29,New
545560,105680,2026-04-27,2012,4.0,0.0,CardToCard,Completed,2026.0,4.0,April,Office Chair,Home Office,180.0,720.0,0.0,720.0,20.0,Isfahan,2025-02-27,New
545561,103474,2024-02-20,2017,2.0,0.15,Gateway,Completed,2024.0,2.0,February,HDMI Cable,Accessories,11.0,22.0,3.3,18.7,60.0,Tehran,2025-02-06,VIP
545562,100709,2025-07-15,2004,2.0,0.05,Gateway,Completed,2025.0,7.0,July,Power Bank,Electronics,35.0,70.0,3.5,66.5,40.0,Tehran,2023-04-09,VIP
545563,100982,2025-09-03,2004,2.0,0.1,Wallet,Completed,2025.0,9.0,September,Power Bank,Electronics,35.0,70.0,7.0,63.0,51.0,Shiraz,2025-02-13,Regular
545564,107330,2026-01-18,2010,1.0,0.2,Wallet,Completed,2026.0,1.0,January,Fitness Band,Wearables,55.0,55.0,11.0,44.0,29.0,Shiraz,2024-01-31,Regular
545565,103971,2025-08-05,2007,1.0,0.05,CardToCard,Completed,2025.0,8.0,August,Headphones,Electronics,75.0,75.0,3.75,71.25,40.0,Ahvaz,2024-08-13,VIP
545566,101084,2025-12-10,2002,2.0,0.0,CardToCard,Completed,2025.0,12.0,December,Mechanical Keyboard,Electronics,62.0,124.0,0.0,124.0,44.0,Tehran,2024-07-10,Regular
545567,106047,2025-09-26,2018,4.0,0.0,Gateway,Completed,2025.0,9.0,September,Microphone,Electronics,85.0,340.0,0.0,340.0,23.0,Ahvaz,2025-10-31,New
545568,100615,2024-11-26,2005,2.0,0.0,Gateway,Returned,2024.0,11.0,November,Laptop Stand,Accessories,28.0,56.0,0.0,56.0,50.0,Tabriz,2023-03-09,New
545569,109713,2024-04-25,2008,4.0,0.2,Gateway,Completed,2024.0,4.0,April,Phone Case,Accessories,14.0,56.0,11.200000000000001,44.8,42.0,Rasht,2024-10-09,Regular
545570,102083,2026-02-16,2012,1.0,0.3,Gateway,Completed,2026.0,2.0,February,Office Chair,Home Office,180.0,180.0,54.0,126.0,33.0,Qom,2024-07-06,Regular
545571,104042,2026-04-30,2014,2.0,0.05,Gateway,Completed,2026.0,4.0,April,Backpack,Accessories,42.0,84.0,4.2,79.8,49.0,Tehran,2024-11-10,Regular
545572,108942,2024-01-21,2003,1.0,0.0,Gateway,Completed,2024.0,1.0,January,USB-C Cable,Accessories,9.0,9.0,0.0,9.0,61.0,Mashhad,2024-02-25,New
545573,106086,2025-08-31,2020,1.0,0.3,CardToCard,Completed,2025.0,8.0,August,Gaming Controller,Gaming,68.0,68.0,20.4,47.6,54.0,Kerman,2024-09-11,New
545574,101184,2024-03-25,2011,4.0,0.0,CardToCard,Returned,2024.0,3.0,March,Desk Lamp,Home Office,32.0,128.0,0.0,128.0,39.0,Tabriz,2023-01-04,New
545575,104478,2025-09-04,2001,2.0,0.15,Gateway,Completed,2025.0,9.0,September,Wireless Mouse,Electronics,18.0,36.0,5.3999999999999995,30.6,35.0,Karaj,2023-12-06,Regular
545576,105926,2024-07-04,2008,2.0,0.0,Gateway,Completed,2024.0,7.0,July,Phone Case,Accessories,14.0,28.0,0.0,28.0,22.0,Tehran,2024-03-08,New
545577,106397,2026-06-02,2001,2.0,0.1,Gateway,Completed,2026.0,6.0,June,Wireless Mouse,Electronics,18.0,36.0,3.6,32.4,45.0,Ahvaz,2025-11-23,Regular
545578,104541,2025-10-04,2004,4.0,0.0,Gateway,Completed,2025.0,10.0,October,Power Bank,Electronics,35.0,140.0,0.0,140.0,46.0,Kerman,2023-08-17,New
545579,103211,2025-08-29,2008,1.0,0.05,Gateway,Completed,2025.0,8.0,August,Phone Case,Accessories,14.0,14.0,0.7000000000000001,13.3,64.0,Isfahan,2023-02-14,Regular
545580,106228,2024-07-07,2013,4.0,0.1,Wallet,Completed,2024.0,7.0,July,Notebook,Stationery,7.0,28.0,2.8000000000000003,25.2,49.0,Karaj,2024-01-18,New
545581,102182,2024-07-25,2020,1.0,0.3,Gateway,Completed,2024.0,7.0,July,Gaming Controller,Gaming,68.0,68.0,20.4,47.6,29.0,Isfahan,2023-10-01,Regular
545582,104015,2025-04-25,2003,2.0,0.0,Cash,Completed,2025.0,4.0,April,USB-C Cable,Accessories,9.0,18.0,0.0,18.0,31.0,Kerman,2025-04-03,Regular
545583,106741,2024-05-18,2008,1.0,0.05,Cash,Completed,2024.0,5.0,May,Phone Case,Accessories,14.0,14.0,0.7000000000000001,13.3,18.0,Shiraz,2023-06-14,Regular
545584,104708,2024-10-01,2013,1.0,0.0,CardToCard,Completed,2024.0,10.0,October,Notebook,Stationery,7.0,7.0,0.0,7.0,44.0,Rasht,2023-05-24,Regular
545585,100004,2026-03-15,2008,1.0,0.0,CardToCard,Completed,2026.0,3.0,March,Phone Case,Accessories,14.0,14.0,0.0,14.0,39.0,Tehran,2023-04-23,New
545586,109793,2025-01-27,2012,1.0,0.0,Gateway,Returned,2025.0,1.0,January,Office Chair,Home Office,180.0,180.0,0.0,180.0,20.0,Ahvaz,2023-05-30,Regular
545587,102662,2024-10-21,2003,1.0,0.05,Wallet,Completed,2024.0,10.0,October,USB-C Cable,Accessories,9.0,9.0,0.45,8.55,55.0,Kerman,2023-10-11,Regular
545588,103077,2026-01-10,2004,3.0,0.2,CardToCard,Completed,2026.0,1.0,January,Power Bank,Electronics,35.0,105.0,21.0,84.0,23.0,Tehran,2025-04-16,Regular
545589,100113,2025-07-31,2013,2.0,0.15,CardToCard,Completed,2025.0,7.0,July,Notebook,Stationery,7.0,14.0,2.1,11.9,44.0,Karaj,2023-05-07,Regular
545590,101782,2025-01-24,2013,2.0,0.0,CardToCard,Completed,2025.0,1.0,January,Notebook,Stationery,7.0,14.0,0.0,14.0,34.0,Mashhad,2024-01-15,Regular
545591,101118,2025-10-27,2004,3.0,0.0,Gateway,Completed,2025.0,10.0,October,Power Bank,Electronics,35.0,105.0,0.0,105.0,,Tehran,2023-03-03,New
545592,100324,2024-07-02,2009,1.0,0.0,Wallet,Completed,2024.0,7.0,July,Smart Watch,Wearables,120.0,120.0,0.0,120.0,61.0,Tehran,2023-10-01,Regular
545593,100167,2024-04-01,2011,5.0,0.3,CardToCard,Completed,2024.0,4.0,April,Desk Lamp,Home Office,32.0,160.0,48.0,112.0,33.0,Mashhad,2024-02-25,New
545594,106335,2024-09-07,2014,2.0,0.2,Gateway,Completed,2024.0,9.0,September,Backpack,Accessories,42.0,84.0,16.8,67.2,21.0,Tehran,2025-12-21,Regular
545595,100671,2024-09-30,2001,1.0,0.0,CardToCard,Completed,2024.0,9.0,September,Wireless Mouse,Electronics,18.0,18.0,0.0,18.0,63.0,Tabriz,2025-11-09,Regular
545596,101254,2026-02-24,2010,2.0,0.15,CardToCard,Completed,2026.0,2.0,February,Fitness Band,Wearables,55.0,110.0,16.5,93.5,56.0,Mashhad,2024-05-07,Regular
545597,102909,2026-05-22,2003,1.0,0.15,CardToCard,Completed,2026.0,5.0,May,USB-C Cable,Accessories,9.0,9.0,1.3499999999999999,7.65,24.0,Isfahan,2025-07-04,New
545598,108621,2024-02-17,2004,2.0,0.0,Gateway,Completed,2024.0,2.0,February,Power Bank,Electronics,35.0,70.0,0.0,70.0,19.0,Tabriz,2025-12-28,VIP
545599,100207,2026-02-13,2001,4.0,0.0,Gateway,Completed,2026.0,2.0,February,Wireless Mouse,Electronics,18.0,72.0,0.0,72.0,54.0,Tehran,2024-07-20,VIP
545600,106113,2025-12-15,2013,3.0,0.0,Gateway,Completed,2025.0,12.0,December,Notebook,Stationery,7.0,21.0,0.0,21.0,40.0,Tehran,2023-10-06,VIP
545601,103811,2024-06-12,2001,1.0,0.0,Gateway,Completed,2024.0,6.0,June,Wireless Mouse,Electronics,18.0,18.0,0.0,18.0,28.0,Qom,2023-12-28,New
545602,107926,2025-02-13,2004,3.0,0.1,Gateway,Completed,2025.0,2.0,February,Power Bank,Electronics,35.0,105.0,10.5,94.5,51.0,Tehran,2025-04-22,New
545603,108672,2025-02-22,2001,5.0,0.05,Gateway,Completed,2025.0,2.0,February,Wireless Mouse,Electronics,18.0,90.0,4.5,85.5,21.0,Rasht,2023-06-19,Regular
545604,107097,2024-06-27,2017,2.0,0.0,Wallet,Completed,2024.0,6.0,June,HDMI Cable,Accessories,11.0,22.0,0.0,22.0,25.0,Mashhad,2024-12-16,Regular
545605,109248,2024-11-26,2006,4.0,0.0,Cash,Completed,2024.0,11.0,November,Webcam,Electronics,48.0,192.0,0.0,192.0,61.0,Isfahan,2023-04-21,Regular
545606,107523,2024-05-19,2017,3.0,0.1,CardToCard,Completed,2024.0,5.0,May,HDMI Cable,Accessories,11.0,33.0,3.3000000000000003,29.7,40.0,Rasht,2024-08-23,New
545607,106165,2025-04-29,2010,5.0,0.0,Gateway,Completed,2025.0,4.0,April,Fitness Band,Wearables,55.0,275.0,0.0,275.0,29.0,Qom,2025-04-16,Regular
545608,109828,2024-10-20,2010,1.0,0.0,Gateway,Completed,2024.0,10.0,October,Fitness Band,Wearables,55.0,55.0,0.0,55.0,63.0,Tehran,2025-06-15,Regular
545609,100646,2025-02-03,2002,2.0,0.05,Gateway,Completed,2025.0,2.0,February,Mechanical Keyboard,Electronics,62.0,124.0,6.2,117.8,33.0,Tehran,2023-12-24,New
545610,105936,2025-03-04,2001,1.0,0.0,Wallet,Completed,2025.0,3.0,March,Wireless Mouse,Electronics,18.0,18.0,0.0,18.0,31.0,Tehran,2024-08-25,New
545611,102185,2025-03-29,2011,1.0,0.1,Cash,Completed,2025.0,3.0,March,Desk Lamp,Home Office,32.0,32.0,3.2,28.8,48.0,Tehran,2023-02-06,VIP
545612,103089,2024-06-08,2004,3.0,0.05,Gateway,Completed,2024.0,6.0,June,Power Bank,Electronics,35.0,105.0,5.25,99.75,29.0,Isfahan,2024-02-20,Regular
545613,106164,2024-01-12,2003,2.0,0.05,Gateway,Completed,2024.0,1.0,January,USB-C Cable,Accessories,9.0,18.0,0.9,17.1,23.0,Rasht,2024-10-19,Regular
545614,106026,2025-05-10,2010,1.0,0.0,Cash,Returned,2025.0,5.0,May,Fitness Band,Wearables,55.0,55.0,0.0,55.0,54.0,Karaj,2024-05-15,Regular
545615,105371,2024-09-19,2005,1.0,0.2,Gateway,Completed,2024.0,9.0,September,Laptop Stand,Accessories,28.0,28.0,5.6000000000000005,22.4,55.0,Tehran,2023-03-24,Regular
545616,105280,2024-02-25,2009,2.0,0.0,CardToCard,Completed,2024.0,2.0,February,Smart Watch,Wearables,120.0,240.0,0.0,240.0,27.0,Kerman,2025-08-12,Regular
545617,105260,2024-11-20,2011,1.0,0.1,Gateway,Cancelled,2024.0,11.0,November,Desk Lamp,Home Office,32.0,32.0,3.2,28.8,29.0,Rasht,2025-05-16,New
545618,102076,2026-06-16,2002,2.0,0.2,Wallet,Completed,2026.0,6.0,June,Mechanical Keyboard,Electronics,62.0,124.0,24.8,99.2,37.0,Isfahan,2023-11-29,Regular
545619,105087,2025-06-18,2020,2.0,0.05,Gateway,Completed,2025.0,6.0,June,Gaming Controller,Gaming,68.0,136.0,6.800000000000001,129.2,57.0,Karaj,2024-11-15,New
545620,103082,2025-09-16,2001,2.0,0.15,Gateway,Completed,2025.0,9.0,September,Wireless Mouse,Electronics,18.0,36.0,5.3999999999999995,30.6,57.0,Tabriz,2025-12-14,Regular
545621,103132,2025-12-29,2003,3.0,0.1,CardToCard,Completed,2025.0,12.0,December,USB-C Cable,Accessories,9.0,27.0,2.7,24.3,40.0,Rasht,2025-01-12,Regular
545622,106567,2025-08-07,2015,2.0,0.05,Wallet,Completed,2025.0,8.0,August,Bluetooth Speaker,Electronics,58.0,116.0,5.800000000000001,110.2,22.0,Isfahan,2024-08-15,New
545623,103079,2025-01-15,2001,1.0,0.05,CardToCard,Completed,2025.0,1.0,January,Wireless Mouse,Electronics,18.0,18.0,0.9,17.1,27.0,Kerman,2024-01-17,Regular
545624,104701,2026-01-19,2013,2.0,0.2,Gateway,Returned,2026.0,1.0,January,Notebook,Stationery,7.0,14.0,2.8000000000000003,11.2,60.0,Tehran,2024-06-13,New
545625,103967,2024-09-20,2017,2.0,0.0,CardToCard,Completed,2024.0,9.0,September,HDMI Cable,Accessories,11.0,22.0,0.0,22.0,55.0,tehran,2024-12-28,Regular
545626,103154,2024-08-07,2010,2.0,0.15,Gateway,Completed,2024.0,8.0,August,Fitness Band,Wearables,55.0,110.0,16.5,93.5,56.0,Ahvaz,2023-02-26,Regular
545627,109984,2024-08-12,2012,2.0,0.05,Wallet,Completed,2024.0,8.0,August,Office Chair,Home Office,180.0,360.0,18.0,342.0,59.0,Tabriz,2023-02-25,Regular
545628,105825,2024-10-28,2016,1.0,0.2,CardToCard,Completed,2024.0,10.0,October,Monitor,Electronics,21.0,21.0,4.2,16.8,42.0,Mashhad,2025-03-12,New
545629,101502,2025-11-02,2003,1.0,0.15,Cash,Completed,2025.0,11.0,November,USB-C Cable,Accessories,9.0,9.0,1.3499999999999999,7.65,30.0,Mashhad,2023-02-25,Regular
545630,102751,2024-04-03,2014,2.0,0.0,Cash,Completed,2024.0,4.0,April,Backpack,Accessories,42.0,84.0,0.0,84.0,29.0,Ahvaz,2023-05-25,Regular
545631,101642,2025-03-28,2009,3.0,0.0,Gateway,Completed,2025.0,3.0,March,Smart Watch,Wearables,120.0,360.0,0.0,360.0,20.0,Qom,2025-04-24,New
545632,109824,2025-06-02,2003,1.0,0.0,CardToCard,Completed,2025.0,6.0,June,USB-C Cable,Accessories,9.0,9.0,0.0,9.0,40.0,Rasht,2024-04-17,Regular
545633,107980,2026-04-03,2013,2.0,0.0,Gateway,Completed,2026.0,4.0,April,Notebook,Stationery,7.0,14.0,0.0,14.0,65.0,Qom,2023-05-29,VIP
545634,107616,2024-11-27,2005,2.0,0.3,Gateway,Cancelled,2024.0,11.0,November,Laptop Stand,Accessories,28.0,56.0,16.8,39.2,,Qom,2023-01-15,New
545635,103079,2025-02-16,2001,4.0,0.0,Gateway,Cancelled,2025.0,2.0,February,Wireless Mouse,Electronics,18.0,72.0,0.0,72.0,27.0,Kerman,2024-01-17,Regular
545636,101528,2025-08-17,2015,3.0,0.0,Gateway,Completed,2025.0,8.0,August,Bluetooth Speaker,Electronics,58.0,174.0,0.0,174.0,24.0,Tehran,2024-07-13,Regular
545637,109474,2024-05-23,2011,1.0,0.3,Gateway,Completed,2024.0,5.0,May,Desk Lamp,Home Office,32.0,32.0,9.6,22.4,50.0,Tehran,2024-12-01,Regular
545638,103442,2024-12-18,2013,1.0,0.0,CardToCard,Completed,2024.0,12.0,December,Notebook,Stationery,7.0,7.0,0.0,7.0,19.0,Mashhad,2023-08-30,New
545639,107232,2024-01-28,2011,2.0,0.05,Wallet,Completed,2024.0,1.0,January,Desk Lamp,Home Office,32.0,64.0,3.2,60.8,51.0,Rasht,2023-12-23,New
545640,102625,2024-01-02,2001,2.0,0.0,CardToCard,Completed,2024.0,1.0,January,Wireless Mouse,Electronics,18.0,36.0,0.0,36.0,62.0,Isfahan,2024-10-03,New
545641,104267,2025-01-01,2003,2.0,0.1,Gateway,Completed,2025.0,1.0,January,USB-C Cable,Accessories,9.0,18.0,1.8,16.2,,Isfahan,2025-06-14,Regular
545642,102546,2025-12-06,2013,1.0,0.05,Gateway,Completed,2025.0,12.0,December,Notebook,Stationery,7.0,7.0,0.35000000000000003,6.65,37.0,Mashhad,2023-03-25,Regular
545643,102268,2024-11-27,2013,1.0,0.1,CardToCard,Completed,2024.0,11.0,November,Notebook,Stationery,7.0,7.0,0.7000000000000001,6.3,52.0,Tabriz,2023-08-07,New
545644,102374,2025-04-22,2005,1.0,0.0,Wallet,Completed,2025.0,4.0,April,Laptop Stand,Accessories,28.0,28.0,0.0,28.0,37.0,Qom,2024-10-14,New
545645,104245,2025-02-11,2003,2.0,0.0,Wallet,Returned,2025.0,2.0,February,USB-C Cable,Accessories,9.0,18.0,0.0,18.0,34.0,Mashhad,2023-09-02,Regular
